origin,destination,origin_latitude,origin_longitude,destination_latitude,destination_longitude
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,TIJ,205.218,-103.311,325.411,-116.97
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
MEX,GDL,194.363,-990.721,205.218,-103.311
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
GDL,MEX,205.218,-103.311,194.363,-990.721
